generation,avg_fitness_div,avg_hamming_div,avg_nntd_div,avg_maxfitness,COUNT(*)
57,0.2167000000,0.2271378800,0.6286756900,53.58,100
56,0.2182000000,0.2313942900,0.6356374400,53.28,100
55,0.2208000000,0.2336057100,0.6403222500,52.99,100
54,0.2221000000,0.2362382500,0.6461059700,52.78,100
53,0.2231000000,0.2371064400,0.6455266300,52.37,100
52,0.2235000000,0.2410964800,0.6534756600,52.06,100
51,0.2221000000,0.2453124700,0.6628384000,51.8,100
50,0.2211000000,0.2501106600,0.6723591800,51.32,100
49,0.2229000000,0.2552963400,0.6812283000,50.75,100
48,0.2247000000,0.2580811300,0.6877999900,50.22,100
47,0.2249000000,0.2628162900,0.6947047500,50.05,100
46,0.2250000000,0.2675135100,0.7045779800,49.76,100
45,0.2267000000,0.2719717600,0.7130395700,49.49,100
44,0.2278000000,0.2771129600,0.7227563100,49.11,100
43,0.2290000000,0.2817416100,0.7287467100,48.63,100
42,0.2288000000,0.2844666900,0.7348611100,48.14,100
41,0.2272000000,0.2886254200,0.7420758600,47.72,100
40,0.2266000000,0.2928426800,0.7505470500,47.38,100
39,0.2288000000,0.2978226900,0.7598405400,47.01,100
38,0.2268000000,0.3019199600,0.7670958100,46.68,100
37,0.2259000000,0.3056310100,0.7755346100,46.16,100
36,0.2266000000,0.3102814200,0.7856375800,45.8,100
35,0.2264000000,0.3142517200,0.7928569000,45.2,100
34,0.2256000000,0.3181275000,0.8012595600,44.51,100
33,0.2262000000,0.3225946500,0.8085807600,44.09,100
32,0.2271000000,0.3260174700,0.8164490800,43.85,100
31,0.2282000000,0.3296153900,0.8232654900,43.62,100
30,0.2281000000,0.3334766800,0.8312354900,43.26,100
29,0.2259000000,0.3367133800,0.8369880000,42.92,100
28,0.2247000000,0.3392543100,0.8418991400,42.75,100
